"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",101.7583,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",101.9083,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.46667,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100.0083,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",96.88333,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",97.13333,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",97.975,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",99.925,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",101.6833,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",105.8167,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LVA","Latvia","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",122.7083,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",116.7583,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",113.375,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",108.3833,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",105.875,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",106.65,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",103.5917,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",103.0333,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",102.6,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",102.225,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",104.1667,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",108.2083,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",104.9833,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",102.35,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",101.5167,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",98.58334,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",97.88333,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",97.85,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100.0083,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",99.10833,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",98.10833,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",97.88333,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",98.8,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",98.975,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",101.8833,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",107.1,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",125.3667,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",125.625,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",118.85,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",114.6833,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",112.05,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",108.5833,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",107.825,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",109.425,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",109.6083,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",110.8333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",115.5083,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",109.3083,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",106.05,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",103.6333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",100.5,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.55,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",98.61667,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100.0083,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",98.24167,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",98.36667,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",99.63333,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",100.9667,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",102.7917,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",107.7833,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","LTU","Lithuania","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",117.6083,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","COL","Colombia","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",79.94801,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","COL","Colombia","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",85.50735,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","COL","Colombia","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",95.86615,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","COL","Colombia","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",95.42677,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","COL","Colombia","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",92.35724,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","COL","Colombia","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",94.23821,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","COL","Colombia","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",87.74643,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","COL","Colombia","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",85.31489,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","COL","Colombia","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",90.59129,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","COL","Colombia","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",86.36925,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","COL","Colombia","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",85.54417,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","COL","Colombia","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",84.26743,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","COL","Colombia","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",85.28575,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","COL","Colombia","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",87.58694,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","COL","Colombia","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","COL","Colombia","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",108.622,,
"PITGVG02","Type of goods - Domestic Producer prices - Investment goods","COL","Colombia","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",108.1312,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","PRT","Portugal","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",92.26667,,
"PITGVG01","Type of goods - Total Producer prices - Investment goods","PRT","Portugal","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",93.21667,,
