"LOCATION","Country","TRANSACT","Transaction","ACTIVITY","Activity","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MLT","Malta","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2011","2011","PER","Persons","3","Thousands",,,416.272,,
"MLT","Malta","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2012","2012","PER","Persons","3","Thousands",,,420.062,,
"MLT","Malta","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2013","2013","PER","Persons","3","Thousands",,,426.073,,
"MLT","Malta","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2014","2014","PER","Persons","3","Thousands",,,434.881,,
"MLT","Malta","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2015","2015","PER","Persons","3","Thousands",,,445.345,,
"MLT","Malta","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2016","2016","PER","Persons","3","Thousands",,,455.671,,
"MLT","Malta","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2017","2017","PER","Persons","3","Thousands",,,468.495,,
"MLT","Malta","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2018","2018","PER","Persons","3","Thousands",,,485.229,,
"MLT","Malta","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2019","2019","PER","Persons","3","Thousands",,,504.736,,
"MLT","Malta","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2020","2020","PER","Persons","3","Thousands",,,515.877,,
"MLT","Malta","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2021","2021","PER","Persons","3","Thousands",,,520.447,,
"MKD","North Macedonia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2000","2000","PER","Persons","3","Thousands",,,2026.35,"E","Estimated value"
"MKD","North Macedonia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2001","2001","PER","Persons","3","Thousands",,,2034.882,"E","Estimated value"
"MKD","North Macedonia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2002","2002","PER","Persons","3","Thousands",,,2020.157,"E","Estimated value"
"MKD","North Macedonia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2003","2003","PER","Persons","3","Thousands",,,2026.773,"E","Estimated value"
"MKD","North Macedonia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2004","2004","PER","Persons","3","Thousands",,,2032.544,"E","Estimated value"
"MKD","North Macedonia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2005","2005","PER","Persons","3","Thousands",,,2036.855,"E","Estimated value"
"MKD","North Macedonia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2006","2006","PER","Persons","3","Thousands",,,2040.228,"E","Estimated value"
"MKD","North Macedonia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2007","2007","PER","Persons","3","Thousands",,,2043.559,"E","Estimated value"
"MKD","North Macedonia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2008","2008","PER","Persons","3","Thousands",,,2046.898,"E","Estimated value"
"MKD","North Macedonia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2009","2009","PER","Persons","3","Thousands",,,2050.671,"E","Estimated value"
"MKD","North Macedonia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2010","2010","PER","Persons","3","Thousands",,,2055.004,"E","Estimated value"
"MKD","North Macedonia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2011","2011","PER","Persons","3","Thousands",,,2058.539,"E","Estimated value"
"MKD","North Macedonia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2012","2012","PER","Persons","3","Thousands",,,2061.044,"E","Estimated value"
"MKD","North Macedonia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2013","2013","PER","Persons","3","Thousands",,,2064.032,"E","Estimated value"
"MKD","North Macedonia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2014","2014","PER","Persons","3","Thousands",,,2067.471,"E","Estimated value"
"MKD","North Macedonia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2015","2015","PER","Persons","3","Thousands",,,2070.226,"E","Estimated value"
"MKD","North Macedonia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2016","2016","PER","Persons","3","Thousands",,,2072.49,"E","Estimated value"
"MKD","North Macedonia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2017","2017","PER","Persons","3","Thousands",,,2074.502,"E","Estimated value"
"MKD","North Macedonia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2018","2018","PER","Persons","3","Thousands",,,2076.217,"E","Estimated value"
"ZMB","Zambia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2006","2006","PER","Persons","3","Thousands",,,11971.567,,
"ZMB","Zambia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2007","2007","PER","Persons","3","Thousands",,,12402.073,,
"ZMB","Zambia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2008","2008","PER","Persons","3","Thousands",,,12852.966,,
"ZMB","Zambia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2009","2009","PER","Persons","3","Thousands",,,13318.087,,
"ZMB","Zambia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2010","2010","PER","Persons","3","Thousands",,,13792.086,,
"ZMB","Zambia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2011","2011","PER","Persons","3","Thousands",,,14265.814,,
"ZMB","Zambia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2012","2012","PER","Persons","3","Thousands",,,14744.658,,
"ZMB","Zambia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2013","2013","PER","Persons","3","Thousands",,,15234.976,,
"ZMB","Zambia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2014","2014","PER","Persons","3","Thousands",,,15737.793,,
"ZMB","Zambia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2015","2015","PER","Persons","3","Thousands",,,16248.23,,
"ZMB","Zambia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2016","2016","PER","Persons","3","Thousands",,,16767.761,,
"ZMB","Zambia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2017","2017","PER","Persons","3","Thousands",,,17298.054,,
"ZMB","Zambia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2018","2018","PER","Persons","3","Thousands",,,17835.893,,
"ZMB","Zambia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2019","2019","PER","Persons","3","Thousands",,,18380.477,,
"ZMB","Zambia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2020","2020","PER","Persons","3","Thousands",,,18927.715,,
"ZMB","Zambia","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2021","2021","PER","Persons","3","Thousands",,,19473.125,,
"CPV","Cabo Verde","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2007","2007","PER","Persons","3","Thousands",,,504.733,,
"CPV","Cabo Verde","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2008","2008","PER","Persons","3","Thousands",,,510.336,,
"CPV","Cabo Verde","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2009","2009","PER","Persons","3","Thousands",,,515.638,,
"CPV","Cabo Verde","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2010","2010","PER","Persons","3","Thousands",,,521.213,,
"CPV","Cabo Verde","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2011","2011","PER","Persons","3","Thousands",,,527.522,,
"CPV","Cabo Verde","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2012","2012","PER","Persons","3","Thousands",,,533.864,,
"CPV","Cabo Verde","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2013","2013","PER","Persons","3","Thousands",,,539.94,,
"CPV","Cabo Verde","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2014","2014","PER","Persons","3","Thousands",,,546.076,,
"CPV","Cabo Verde","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2015","2015","PER","Persons","3","Thousands",,,552.166,,
"CPV","Cabo Verde","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2016","2016","PER","Persons","3","Thousands",,,558.395,,
"CPV","Cabo Verde","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2017","2017","PER","Persons","3","Thousands",,,564.954,,
"CPV","Cabo Verde","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2018","2018","PER","Persons","3","Thousands",,,571.202,,
"CPV","Cabo Verde","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2019","2019","PER","Persons","3","Thousands",,,577.031,,
"CPV","Cabo Verde","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2020","2020","PER","Persons","3","Thousands",,,582.64,,
"CPV","Cabo Verde","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2021","2021","PER","Persons","3","Thousands",,,587.925,,
"MDG","Madagascar","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2007","2007","PER","Persons","3","Thousands",,,19434,,
"MDG","Madagascar","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2008","2008","PER","Persons","3","Thousands",,,19996,,
"MDG","Madagascar","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2009","2009","PER","Persons","3","Thousands",,,20569,,
"MDG","Madagascar","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2010","2010","PER","Persons","3","Thousands",,,21152,,
"MDG","Madagascar","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2011","2011","PER","Persons","3","Thousands",,,21744,,
"MDG","Madagascar","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2012","2012","PER","Persons","3","Thousands",,,22347,,
"MDG","Madagascar","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2013","2013","PER","Persons","3","Thousands",,,22961,,
"MDG","Madagascar","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2014","2014","PER","Persons","3","Thousands",,,23590,,
"MDG","Madagascar","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2015","2015","PER","Persons","3","Thousands",,,24234,,
"MDG","Madagascar","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2016","2016","PER","Persons","3","Thousands",,,24894,,
"MDG","Madagascar","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2017","2017","PER","Persons","3","Thousands",,,25571,,
"MDG","Madagascar","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2018","2018","PER","Persons","3","Thousands",,,26262,,
"MDG","Madagascar","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2019","2019","PER","Persons","3","Thousands",,,26969,,
"MDG","Madagascar","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2020","2020","PER","Persons","3","Thousands",,,27691,,
"MAR","Morocco","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2007","2007","PER","Persons","3","Thousands",,,30841,"E","Estimated value"
"MAR","Morocco","POPNC","Total population, national concept","VTOT","Total activity","PER","Persons","2008","2008","PER","Persons","3","Thousands",,,31178,"E","Estimated value"
