state,date,PUAPEUC,,,,,
VA,2021-05-15,12027,,,,,
WA,2021-05-15,2490,,,,,
WV,2021-05-15,17127,,,,,
WI,2021-05-15,35678,,,,,
WY,2021-05-15,4836,,,,,
AL,2021-05-22,44415,,,,,
AK,2021-05-22,15417,,,,,
AZ,2021-05-22,38241,,,,,
AR,2021-05-22,20219,,,,,
CA,2021-05-22,1033262,,,,,
CO,2021-05-22,78491,,,,,
CT,2021-05-22,83653,,,,,
DE,2021-05-22,14349,,,,,
DC,2021-05-22,4129,,,,,
FL,2021-05-22,0,,,,,
GA,2021-05-22,0,,,,,
HI,2021-05-22,33817,,,,,
ID,2021-05-22,4994,,,,,
IL,2021-05-22,281835,,,,,
IN,2021-05-22,65825,,,,,
IA,2021-05-22,19940,,,,,
KS,2021-05-22,13497,,,,,
KY,2021-05-22,20554,,,,,
LA,2021-05-22,66907,,,,,
ME,2021-05-22,16107,,,,,
MD,2021-05-22,84987,,,,,
MA,2021-05-22,224899,,,,,
MI,2021-05-22,251445,,,,,
MN,2021-05-22,187429,,,,,
MS,2021-05-22,20004,,,,,
MO,2021-05-22,50648,,,,,
MT,2021-05-22,6870,,,,,
NE,2021-05-22,4739,,,,,
NV,2021-05-22,96364,,,,,
NH,2021-05-22,5749,,,,,
NJ,2021-05-22,234422,,,,,
NM,2021-05-22,37704,,,,,
NY,2021-05-22,755123,,,,,
NC,2021-05-22,161225,,,,,
ND,2021-05-22,5733,,,,,
OH,2021-05-22,119647,,,,,
OK,2021-05-22,32908,,,,,
OR,2021-05-22,82335,,,,,
PA,2021-05-22,302353,,,,,
PR,2021-05-22,43641,,,,,
RI,2021-05-22,17247,,,,,
SC,2021-05-22,66522,,,,,
SD,2021-05-22,1281,,,,,
TN,2021-05-22,51509,,,,,
TX,2021-05-22,441911,,,,,
UT,2021-05-22,11171,,,,,
VT,2021-05-22,8285,,,,,
VI,2021-05-22,28,,,,,
VA,2021-05-22,11023,,,,,
WA,2021-05-22,2145,,,,,
WV,2021-05-22,17055,,,,,
WI,2021-05-22,35125,,,,,
WY,2021-05-22,4773,,,,,
AL,2021-05-29,42306,,,,,
AK,2021-05-29,14914,,,,,
AZ,2021-05-29,38241,,,,,
AR,2021-05-29,20948,,,,,
CA,2021-05-29,928891,,,,,
CO,2021-05-29,77513,,,,,
CT,2021-05-29,72558,,,,,
DE,2021-05-29,13966,,,,,
DC,2021-05-29,4111,,,,,
FL,2021-05-29,0,,,,,
GA,2021-05-29,0,,,,,
HI,2021-05-29,30401,,,,,
ID,2021-05-29,4848,,,,,
IL,2021-05-29,283494,,,,,
IN,2021-05-29,65055,,,,,
IA,2021-05-29,19030,,,,,
KS,2021-05-29,11911,,,,,
KY,2021-05-29,28852,,,,,
LA,2021-05-29,67473,,,,,
ME,2021-05-29,15621,,,,,
MD,2021-05-29,79387,,,,,
MA,2021-05-29,220917,,,,,
MI,2021-05-29,230572,,,,,
MN,2021-05-29,184331,,,,,
MS,2021-05-29,21964,,,,,
MO,2021-05-29,51532,,,,,
MT,2021-05-29,6734,,,,,
NE,2021-05-29,4960,,,,,
NV,2021-05-29,98018,,,,,
NH,2021-05-29,5173,,,,,
NJ,2021-05-29,222769,,,,,
NM,2021-05-29,37997,,,,,
NY,2021-05-29,744355,,,,,
NC,2021-05-29,159842,,,,,
ND,2021-05-29,3217,,,,,
OH,2021-05-29,109996,,,,,
OK,2021-05-29,33416,,,,,
OR,2021-05-29,80336,,,,,
PA,2021-05-29,289493,,,,,
PR,2021-05-29,41719,,,,,
RI,2021-05-29,16799,,,,,
SC,2021-05-29,65503,,,,,
SD,2021-05-29,1058,,,,,
TN,2021-05-29,51519,,,,,
TX,2021-05-29,582119,,,,,
UT,2021-05-29,11199,,,,,
VT,2021-05-29,7930,,,,,
VI,2021-05-29,43,,,,,
VA,2021-05-29,9913,,,,,
WA,2021-05-29,1936,,,,,
WV,2021-05-29,16141,,,,,
WI,2021-05-29,29826,,,,,
WY,2021-05-29,4402,,,,,
AL,2021-06-05,41829,,,,,
AK,2021-06-05,14578,,,,,
AZ,2021-06-05,27155,,,,,
AR,2021-06-05,20852,,,,,
CA,2021-06-05,1380851,,,,,
CO,2021-06-05,75688,,,,,
CT,2021-06-05,72558,,,,,
DE,2021-06-05,13244,,,,,
DC,2021-06-05,3950,,,,,
FL,2021-06-05,0,,,,,
GA,2021-06-05,0,,,,,
HI,2021-06-05,30071,,,,,
ID,2021-06-05,4791,,,,,
IL,2021-06-05,274630,,,,,
IN,2021-06-05,64310,,,,,
IA,2021-06-05,19413,,,,,
KS,2021-06-05,13790,,,,,
KY,2021-06-05,29008,,,,,
LA,2021-06-05,67390,,,,,
ME,2021-06-05,15507,,,,,
MD,2021-06-05,48867,,,,,
MA,2021-06-05,215174,,,,,
MI,2021-06-05,232518,,,,,
MN,2021-06-05,186536,,,,,
MS,2021-06-05,20953,,,,,
MO,2021-06-05,52062,,,,,
MT,2021-06-05,6549,,,,,
NE,2021-06-05,4950,,,,,
NV,2021-06-05,94915,,,,,
NH,2021-06-05,4715,,,,,
NJ,2021-06-05,213062,,,,,
NM,2021-06-05,36514,,,,,
NY,2021-06-05,747917,,,,,
NC,2021-06-05,149864,,,,,
ND,2021-06-05,5262,,,,,
OH,2021-06-05,108177,,,,,
OK,2021-06-05,33125,,,,,
OR,2021-06-05,82168,,,,,
PA,2021-06-05,187845,,,,,
PR,2021-06-05,42545,,,,,
RI,2021-06-05,16611,,,,,
SC,2021-06-05,64214,,,,,
SD,2021-06-05,1119,,,,,
TN,2021-06-05,51181,,,,,
TX,2021-06-05,417803,,,,,
UT,2021-06-05,11500,,,,,
VT,2021-06-05,7869,,,,,
VI,2021-06-05,16,,,,,
VA,2021-06-05,8667,,,,,
WA,2021-06-05,1816,,,,,
WV,2021-06-05,15767,,,,,
WI,2021-06-05,29764,,,,,
WY,2021-06-05,4448,,,,,
AL,2021-06-12,42555,,,,,
AK,2021-06-12,14346,,,,,
AZ,2021-06-12,25572,,,,,
AR,2021-06-12,21074,,,,,
CA,2021-06-12,1180161,,,,,
CO,2021-06-12,73098,,,,,
CT,2021-06-12,76478,,,,,
DE,2021-06-12,12901,,,,,
DC,2021-06-12,3860,,,,,
FL,2021-06-12,0,,,,,
GA,2021-06-12,0,,,,,
HI,2021-06-12,28064,,,,,
ID,2021-06-12,4573,,,,,
IL,2021-06-12,278615,,,,,
IN,2021-06-12,63274,,,,,
IA,2021-06-12,17866,,,,,
KS,2021-06-12,12451,,,,,
KY,2021-06-12,27204,,,,,
LA,2021-06-12,67170,,,,,
ME,2021-06-12,15413,,,,,
MD,2021-06-12,58359,,,,,
MA,2021-06-12,196276,,,,,
MI,2021-06-12,211353,,,,,
MN,2021-06-12,185642,,,,,
MS,2021-06-12,0,,,,,
MO,2021-06-12,50559,,,,,
MT,2021-06-12,6527,,,,,
NE,2021-06-12,5128,,,,,
NV,2021-06-12,94126,,,,,
NH,2021-06-12,4325,,,,,
NJ,2021-06-12,222822,,,,,
NM,2021-06-12,35138,,,,,
NY,2021-06-12,741759,,,,,
NC,2021-06-12,142537,,,,,
ND,2021-06-12,5038,,,,,
OH,2021-06-12,105034,,,,,
OK,2021-06-12,32085,,,,,
OR,2021-06-12,81379,,,,,
PA,2021-06-12,273097,,,,,
PR,2021-06-12,43711,,,,,
RI,2021-06-12,16530,,,,,
SC,2021-06-12,62966,,,,,
SD,2021-06-12,1129,,,,,
TN,2021-06-12,50210,,,,,
TX,2021-06-12,596137,,,,,
UT,2021-06-12,10962,,,,,
VT,2021-06-12,6115,,,,,
VI,2021-06-12,1,,,,,
VA,2021-06-12,8010,,,,,
WA,2021-06-12,1447,,,,,
WV,2021-06-12,15728,,,,,
WI,2021-06-12,28887,,,,,
WY,2021-06-12,4299,,,,,
AL,2021-06-19,40655,,,,,
AK,2021-06-19,13588,,,,,
AZ,2021-06-19,23531,,,,,
AR,2021-06-19,20325,,,,,
CA,2021-06-19,1115542,,,,,
CO,2021-06-19,73605,,,,,
CT,2021-06-19,75113,,,,,
DE,2021-06-19,12256,,,,,
DC,2021-06-19,3552,,,,,
FL,2021-06-19,0,,,,,
GA,2021-06-19,0,,,,,
HI,2021-06-19,29459,,,,,
ID,2021-06-19,4358,,,,,
IL,2021-06-19,276185,,,,,
IN,2021-06-19,59746,,,,,
IA,2021-06-19,13431,,,,,
KS,06-19-21,15261,,,,,
KY,06-19-21,27651,,,,,
LA,06-19-21,67225,,,,,
ME,06-19-21,15261,,,,,
MD,06-19-21,53456,,,,,
MA,06-19-21,194588,,,,,
MI,06-19-21,219110,,,,,
MN,06-19-21,187112,,,,,
MS,06-19-21,0,,,,,
MO,06-19-21,3732,,,,,
MT,06-19-21,6199,,,,,
NE,06-19-21,4737,,,,,
NV,06-19-21,92647,,,,,
NH,06-19-21,3841,,,,,
NJ,06-19-21,233634,,,,,
NM,06-19-21,33984,,,,,
NY,06-19-21,735792,,,,,
NC,06-19-21,136563,,,,,
ND,06-19-21,4759,,,,,
OH,06-19-21,102357,,,,,
OK,06-19-21,26653,,,,,
OR,06-19-21,81127,,,,,
PA,06-19-21,228800,,,,,
PR,06-19-21,44854,,,,,
RI,06-19-21,16233,,,,,
SC,06-19-21,61783,,,,,
SD,06-19-21,998,,,,,
TN,06-19-21,49581,,,,,
TX,06-19-21,426406,,,,,
UT,06-19-21,10710,,,,,
VT,06-19-21,5225,,,,,
VI,06-19-21,9,,,,,
VA,06-19-21,7723,,,,,
WA,06-19-21,1229,,,,,
WV,06-19-21,15079,,,,,
WI,06-19-21,28632,,,,,
WY,06-19-21,3810,,,,,
AL,06-26-21,334,,,,,
AK,06-26-21,12640,,,,,
AZ,06-26-21,22595,,,,,
AR,06-26-21,19755,,,,,
CA,06-26-21,1064258,,,,,
CO,06-26-21,77602,,,,,
CT,06-26-21,74445,,,,,
DE,06-26-21,11455,,,,,
DC,06-26-21,3343,,,,,
FL,06-26-21,0,,,,,
GA,06-26-21,0,,,,,
HI,06-26-21,26620,,,,,
ID,06-26-21,373,,,,,
IL,06-26-21,279440,,,,,
IN,06-26-21,584,,,,,
IA,06-26-21,9887,,,,,
KS,06-26-21,14948,,,,,
KY,06-26-21,27108,,,,,
LA,06-26-21,66841,,,,,
ME,06-26-21,15024,,,,,
MD,06-26-21,57061,,,,,
MA,06-26-21,192915,,,,,
MI,06-26-21,202219,,,,,
MN,06-26-21,112459,,,,,
MS,06-26-21,0,,,,,
MO,06-26-21,3011,,,,,
MT,06-26-21,5731,,,,,
NE,06-26-21,254,,,,,
NV,06-26-21,91532,,,,,
NH,06-26-21,888,,,,,
NJ,06-26-21,226282,,,,,
NM,06-26-21,34235,,,,,
NY,06-26-21,727216,,,,,
NC,06-26-21,134523,,,,,
ND,06-26-21,221,,,,,
OH,06-26-21,98475,,,,,
OK,06-26-21,0,,,,,
OR,06-26-21,80096,,,,,
PA,06-26-21,243131,,,,,
PR,06-26-21,44451,,,,,
RI,06-26-21,16165,,,,,
SC,06-26-21,53568,,,,,
SD,06-26-21,940,,,,,
TN,06-26-21,49393,,,,,
TX,06-26-21,552877,,,,,
UT,06-26-21,11735,,,,,
VT,06-26-21,4891,,,,,
VI,06-26-21,26,,,,,
VA,06-26-21,7165,,,,,
WA,06-26-21,449,,,,,
WV,06-26-21,2381,,,,,
WI,06-26-21,28609,,,,,
WY,06-26-21,208,,,,,
AL,07-03-21,111,,,,,
AK,07-03-21,11849,,,,,
AZ,07-03-21,20336,,,,,
AR,07-03-21,2261,,,,,
CA,07-03-21,1076363,,,,,
CO,07-03-21,67100,,,,,
CT,07-03-21,64762,,,,,
DE,07-03-21,7534,,,,,
DC,07-03-21,3285,,,,,
FL,07-03-21,0,,,,,
GA,07-03-21,0,,,,,
HI,07-03-21,26673,,,,,
ID,07-03-21,256,,,,,
IL,07-03-21,267821,,,,,
IN,07-03-21,674,,,,,
IA,07-03-21,6910,,,,,
KS,07-03-21,12669,,,,,
KY,07-03-21,25392,,,,,
LA,07-03-21,66469,,,,,
ME,07-03-21,14499,,,,,
MD,07-03-21,51409,,,,,
MA,07-03-21,187765,,,,,
MI,07-03-21,210348,,,,,
MN,07-03-21,111967,,,,,
MS,07-03-21,0,,,,,
MO,07-03-21,1114,,,,,
MT,07-03-21,608,,,,,
NE,07-03-21,148,,,,,
NV,07-03-21,88975,,,,,
NH,07-03-21,858,,,,,
NJ,07-03-21,225677,,,,,
NM,07-03-21,28904,,,,,
NY,07-03-21,723533,,,,,
NC,07-03-21,126494,,,,,
ND,07-03-21,87,,,,,
OH,07-03-21,92395,,,,,
OK,07-03-21,0,,,,,
OR,07-03-21,75179,,,,,
PA,07-03-21,212236,,,,,
PR,07-03-21,41882,,,,,
RI,07-03-21,15971,,,,,
SC,07-03-21,1946,,,,,
SD,07-03-21,265,,,,,
TN,07-03-21,45716,,,,,
TX,07-03-21,176213,,,,,
UT,07-03-21,0,,,,,
VT,07-03-21,4212,,,,,
VI,07-03-21,20,,,,,
VA,07-03-21,6772,,,,,
WA,07-03-21,463,,,,,
WV,07-03-21,860,,,,,
WI,07-03-21,27691,,,,,
WY,07-03-21,44,,,,,
AL,07-10-21,0,,,,,
AK,07-10-21,11379,,,,,
AZ,07-10-21,19691,,,,,
AR,07-10-21,1626,,,,,
CA,07-10-21,1293511,,,,,
CO,07-10-21,70810,,,,,
CT,07-10-21,63715,,,,,
DE,07-10-21,7693,,,,,
DC,07-10-21,3246,,,,,
FL,07-10-21,0,,,,,
GA,07-10-21,0,,,,,
HI,07-10-21,22570,,,,,
ID,07-10-21,245,,,,,
IL,07-10-21,271383,,,,,
IN,07-10-21,83820,,,,,
IA,07-10-21,5870,,,,,
KS,07-10-21,12420,,,,,
KY,07-10-21,30764,,,,,
LA,07-10-21,66668,,,,,
ME,07-10-21,14621,,,,,
MD,07-10-21,52319,,,,,
MA,07-10-21,188819,,,,,
MI,07-10-21,193431,,,,,
MN,07-10-21,112938,,,,,
MS,07-10-21,0,,,,,
MO,07-10-21,3012,,,,,
MT,07-10-21,302,,,,,
NE,07-10-21,97,,,,,
NV,07-10-21,88306,,,,,
NH,07-10-21,822,,,,,
NJ,07-10-21,232577,,,,,
NM,07-10-21,29805,,,,,
NY,07-10-21,723405,,,,,
NC,07-10-21,126921,,,,,
ND,07-10-21,52,,,,,
OH,07-10-21,91095,,,,,
OK,07-10-21,0,,,,,
OR,07-10-21,73812,,,,,
PA,07-10-21,230056,,,,,
PR,07-10-21,43755,,,,,
RI,07-10-21,15870,,,,,
SC,07-10-21,701,,,,,
SD,07-10-21,195,,,,,
TN,07-10-21,2293,,,,,
TX,07-10-21,11163,,,,,
UT,07-10-21,0,,,,,
VT,07-10-21,4056,,,,,
VI,07-10-21,19,,,,,
VA,07-10-21,6930,,,,,
WA,07-10-21,543,,,,,
WV,07-10-21,694,,,,,
WI,07-10-21,19863,,,,,
WY,07-10-21,0,,,,,
AL,07-17-21,0,,,,,
AK,07-17-21,10533,,,,,
AZ,07-17-21,18049,,,,,
AR,07-17-21,1481,,,,,
CA,07-17-21,1362890,,,,,
CO,07-17-21,72889,,,,,
CT,07-17-21,61543,,,,,
DE,07-17-21,7998,,,,,
DC,07-17-21,13741,,,,,
FL,07-17-21,0,,,,,
GA,07-17-21,0,,,,,
HI,07-17-21,25150,,,,,
ID,07-17-21,251,,,,,
IL,07-17-21,272601,,,,,
IN,07-17-21,79108,,,,,
IA,07-17-21,4602,,,,,
KS,07-17-21,11550,,,,,
KY,07-17-21,24508,,,,,
LA,07-17-21,66703,,,,,
ME,07-17-21,14484,,,,,
MD,07-17-21,48255,,,,,
MA,07-17-21,188814,,,,,
MI,07-17-21,199624,,,,,
MN,07-17-21,112268,,,,,
MS,07-17-21,0,,,,,
MO,07-17-21,1139,,,,,
MT,07-17-21,259,,,,,
NE,07-17-21,148,,,,,
NV,07-17-21,86064,,,,,
NH,07-17-21,866,,,,,
NJ,07-17-21,227270,,,,,
NM,07-17-21,30132,,,,,
NY,07-17-21,711365,,,,,
NC,07-17-21,125847,,,,,
ND,07-17-21,62,,,,,
OH,07-17-21,88234,,,,,
OK,07-17-21,0,,,,,
OR,07-17-21,71939,,,,,
PA,07-17-21,199926,,,,,
PR,07-17-21,45244,,,,,
RI,07-17-21,17211,,,,,
SC,07-17-21,306,,,,,
SD,07-17-21,153,,,,,
TN,07-17-21,855,,,,,
TX,07-17-21,6698,,,,,
UT,07-17-21,0,,,,,
VT,07-17-21,3922,,,,,
VI,07-17-21,7,,,,,
VA,07-17-21,7322,,,,,
WA,07-17-21,476,,,,,
WV,07-17-21,284,,,,,
WI,07-17-21,23418,,,,,
WY,07-17-21,18,,,,,
AL,07-24-21,0,,,,,
AK,07-24-21,10261,,,,,
AZ,07-24-21,17042,,,,,
AR,07-24-21,1245,,,,,
CA,07-24-21,1046154,,,,,
CO,07-24-21,76382,,,,,
CT,07-24-21,60894,,,,,
DE,07-24-21,7919,,,,,
DC,07-24-21,3010,,,,,
FL,07-24-21,0,,,,,
GA,07-24-21,0,,,,,
HI,07-24-21,22366,,,,,
ID,07-24-21,292,,,,,
IL,07-24-21,270950,,,,,
IN,07-24-21,58834,,,,,
IA,07-24-21,4027,,,,,
KS,07-24-21,9685,,,,,
KY,07-24-21,26452,,,,,
LA,07-24-21,66877,,,,,
ME,07-24-21,14323,,,,,
MD,07-24-21,46205,,,,,
MA,07-24-21,188381,,,,,
MI,07-24-21,177657,,,,,
MN,07-24-21,114010,,,,,
MS,07-24-21,11,,,,,
MO,07-24-21,2148,,,,,
MT,07-24-21,211,,,,,
NE,07-24-21,139,,,,,
NV,07-24-21,69146,,,,,
NH,07-24-21,825,,,,,
NJ,07-24-21,226410,,,,,
NM,07-24-21,30356,,,,,
NY,07-24-21,706598,,,,,
NC,07-24-21,126261,,,,,
ND,07-24-21,50,,,,,
OH,07-24-21,85865,,,,,
OK,07-24-21,0,,,,,
OR,07-24-21,70296,,,,,
PA,07-24-21,213899,,,,,
PR,07-24-21,41017,,,,,
RI,07-24-21,17185,,,,,
SC,07-24-21,77,,,,,
SD,07-24-21,316,,,,,
TN,07-24-21,517,,,,,
TX,07-24-21,2647,,,,,
UT,07-24-21,0,,,,,
VT,07-24-21,3701,,,,,
VI,07-24-21,5,,,,,
VA,07-24-21,7120,,,,,
WA,07-24-21,447,,,,,
WV,07-24-21,271,,,,,
WI,07-24-21,24069,,,,,
WY,07-24-21,16,,,,,
AL,07-31-21,0,,,,,
AK,07-31-21,9987,,,,,
AZ,07-31-21,15996,,,,,
AR,07-31-21,1109,,,,,
CA,07-31-21,1069216,,,,,
CO,07-31-21,76026,,,,,
CT,07-31-21,59557,,,,,
DE,07-31-21,7750,,,,,
DC,07-31-21,2935,,,,,
FL,07-31-21,0,,,,,
GA,07-31-21,0,,,,,
HI,07-31-21,24925,,,,,
ID,07-31-21,223,,,,,
IL,07-31-21,268916,,,,,
IN,07-31-21,53446,,,,,
IA,07-31-21,3558,,,,,
KS,07-31-21,11290,,,,,
KY,07-31-21,24359,,,,,
LA,07-31-21,65265,,,,,
ME,07-31-21,14388,,,,,
MD,07-31-21,49555,,,,,
MA,07-31-21,188207,,,,,
MI,07-31-21,185345,,,,,
MN,07-31-21,112799,,,,,
MS,07-31-21,1,,,,,
MO,07-31-21,1093,,,,,
MT,07-31-21,160,,,,,
NE,07-31-21,156,,,,,
NV,07-31-21,77597,,,,,
NH,07-31-21,1959,,,,,
NJ,07-31-21,188286,,,,,
NM,07-31-21,29987,,,,,
NY,07-31-21,725389,,,,,
NC,07-31-21,125264,,,,,
ND,07-31-21,52,,,,,
OH,07-31-21,82636,,,,,
OK,07-31-21,0,,,,,
OR,07-31-21,66873,,,,,
PA,07-31-21,199845,,,,,
PR,07-31-21,44621,,,,,
RI,07-31-21,17083,,,,,
SC,07-31-21,63,,,,,
SD,07-31-21,120,,,,,
TN,07-31-21,404,,,,,
TX,07-31-21,2110,,,,,
UT,07-31-21,0,,,,,
VT,07-31-21,3593,,,,,
VI,07-31-21,14,,,,,
VA,07-31-21,8620,,,,,
WA,07-31-21,460,,,,,
WV,07-31-21,272,,,,,
WI,07-31-21,24517,,,,,
WY,07-31-21,18,,,,,
AL,08-07-21,0,,,,,
AK,08-07-21,9900,,,,,
AZ,08-07-21,15274,,,,,
AR,08-07-21,1110,,,,,
CA,08-07-21,999697,,,,,
CO,08-07-21,75766,,,,,
CT,08-07-21,59560,,,,,
DE,08-07-21,7786,,,,,
DC,08-07-21,2886,,,,,
FL,08-07-21,0,,,,,
GA,08-07-21,0,,,,,
HI,08-07-21,22635,,,,,
ID,08-07-21,236,,,,,
IL,08-07-21,267637,,,,,
IN,08-07-21,51803,,,,,
IA,08-07-21,2878,,,,,
KS,08-07-21,9703,,,,,
KY,08-07-21,27395,,,,,
LA,08-07-21,60088,,,,,
ME,08-07-21,14322,,,,,
MD,08-07-21,52139,,,,,
MA,08-07-21,184590,,,,,
MI,08-07-21,172723,,,,,
MN,08-07-21,108129,,,,,
MS,08-07-21,0,,,,,
MO,08-07-21,651,,,,,
MT,08-07-21,171,,,,,
NE,08-07-21,227,,,,,
NV,08-07-21,74463,,,,,
NH,08-07-21,770,,,,,
NJ,08-07-21,244215,,,,,
NM,08-07-21,29807,,,,,
NY,08-07-21,713292,,,,,
NC,08-07-21,124944,,,,,
ND,08-07-21,59,,,,,
OH,08-07-21,81425,,,,,
OK,08-07-21,0,,,,,
OR,08-07-21,64969,,,,,
PA,08-07-21,211291,,,,,
PR,08-07-21,43729,,,,,
RI,08-07-21,17288,,,,,
SC,08-07-21,20,,,,,
SD,08-07-21,237,,,,,
TN,08-07-21,124,,,,,
TX,08-07-21,1453,,,,,
UT,08-07-21,0,,,,,
VT,08-07-21,3696,,,,,
VI,08-07-21,20,,,,,
VA,08-07-21,9344,,,,,
WA,08-07-21,423,,,,,
WV,08-07-21,255,,,,,
WI,08-07-21,24813,,,,,
WY,08-07-21,13,,,,,
AL,08-14-21,0,,,,,
AK,08-14-21,9687,,,,,
AZ,08-14-21,14545,,,,,
AR,08-14-21,998,,,,,
CA,08-14-21,1069245,,,,,
CO,08-14-21,76977,,,,,
CT,08-14-21,58750,,,,,
DE,08-14-21,7403,,,,,
DC,08-14-21,2611,,,,,
FL,08-14-21,0,,,,,
GA,08-14-21,0,,,,,
HI,08-14-21,23701,,,,,
ID,08-14-21,244,,,,,
IL,08-14-21,266178,,,,,
IN,08-14-21,51016,,,,,
IA,08-14-21,2513,,,,,
KS,08-14-21,9794,,,,,
KY,08-14-21,24434,,,,,
LA,08-14-21,41607,,,,,
ME,08-14-21,14307,,,,,
MD,08-14-21,67933,,,,,
MA,08-14-21,183464,,,,,
MI,08-14-21,184012,,,,,
MN,08-14-21,109802,,,,,
MS,08-14-21,2,,,,,
MO,08-14-21,977,,,,,
MT,08-14-21,194,,,,,
NE,08-14-21,227,,,,,
NV,08-14-21,75683,,,,,
NH,08-14-21,782,,,,,
NJ,08-14-21,234631,,,,,
NM,08-14-21,29476,,,,,
NY,08-14-21,665913,,,,,
NC,08-14-21,122628,,,,,
ND,08-14-21,7,,,,,
OH,08-14-21,79770,,,,,
OK,08-14-21,0,,,,,
OR,08-14-21,64652,,,,,
PA,08-14-21,201629,,,,,
PR,08-14-21,45005,,,,,
RI,08-14-21,17280,,,,,
SC,08-14-21,38,,,,,
SD,08-14-21,0,,,,,
TN,08-14-21,189,,,,,
TX,08-14-21,1504,,,,,
UT,08-14-21,0,,,,,
VT,08-14-21,3314,,,,,
VI,08-14-21,5,,,,,
VA,08-14-21,11374,,,,,
WA,08-14-21,551,,,,,
WV,08-14-21,332,,,,,
WI,08-14-21,24608,,,,,
WY,08-14-21,8,,,,,
AL,08-21-21,0,,,,,
AK,08-21-21,9648,,,,,
AZ,08-21-21,14148,,,,,
AR,08-21-21,921,,,,,
CA,08-21-21,1039988,,,,,
CO,08-21-21,77221,,,,,
CT,08-21-21,57734,,,,,
DE,08-21-21,7406,,,,,
DC,08-21-21,2684,,,,,
FL,08-21-21,0,,,,,
GA,08-21-21,0,,,,,
HI,08-21-21,23134,,,,,
ID,08-21-21,228,,,,,
IL,08-21-21,263540,,,,,
IN,08-21-21,50505,,,,,
IA,08-21-21,2261,,,,,
KS,08-21-21,9811,,,,,
KY,08-21-21,24914,,,,,
LA,08-21-21,30561,,,,,
ME,08-21-21,14375,,,,,
MD,08-21-21,55633,,,,,
MA,08-21-21,184612,,,,,
MI,08-21-21,172120,,,,,
MN,08-21-21,109360,,,,,
MS,08-21-21,1,,,,,
MO,08-21-21,1027,,,,,
MT,08-21-21,198,,,,,
NE,08-21-21,195,,,,,
NV,08-21-21,74589,,,,,
NH,08-21-21,788,,,,,
NJ,08-21-21,237818,,,,,
NM,08-21-21,29429,,,,,
NY,08-21-21,722546,,,,,
NC,08-21-21,123673,,,,,
ND,08-21-21,46,,,,,
OH,08-21-21,78944,,,,,
OK,08-21-21,0,,,,,
OR,08-21-21,64045,,,,,
PA,08-21-21,212119,,,,,
PR,08-21-21,45822,,,,,
RI,08-21-21,17312,,,,,
SC,08-21-21,1,,,,,
SD,08-21-21,0,,,,,
TN,08-21-21,247,,,,,
TX,08-21-21,1190,,,,,
UT,08-21-21,0,,,,,
VT,08-21-21,3263,,,,,
VI,08-21-21,30,,,,,
VA,08-21-21,15432,,,,,
WA,08-21-21,611,,,,,
WV,08-21-21,232,,,,,
WI,08-21-21,24643,,,,,
WY,08-21-21,3,,,,,
AL,08-28-21,0,,,,,
AK,08-28-21,9450,,,,,
AZ,08-28-21,13236,,,,,
AR,08-28-21,354,,,,,
CA,08-28-21,1093677,,,,,
CO,08-28-21,78421,,,,,
CT,08-28-21,56980,,,,,
DE,08-28-21,7039,,,,,
DC,08-28-21,1626,,,,,
FL,08-28-21,0,,,,,
GA,08-28-21,0,,,,,
HI,08-28-21,3239,,,,,
ID,08-28-21,250,,,,,
IL,08-28-21,256819,,,,,
IN,08-28-21,50008,,,,,
IA,08-28-21,1737,,,,,
KS,08-28-21,9471,,,,,
KY,08-28-21,23298,,,,,
LA,08-28-21,22161,,,,,
ME,08-28-21,14452,,,,,
MD,08-28-21,58023,,,,,
MA,08-28-21,183527,,,,,
MI,08-28-21,181145,,,,,
MN,08-28-21,109988,,,,,
MS,08-28-21,2,,,,,
MO,08-28-21,2252,,,,,
MT,08-28-21,211,,,,,
NE,08-28-21,98,,,,,
NV,08-28-21,75919,,,,,
NH,08-28-21,735,,,,,
NJ,08-28-21,232590,,,,,
NM,08-28-21,28860,,,,,
NY,08-28-21,715299,,,,,
NC,08-28-21,124002,,,,,
ND,08-28-21,13,,,,,
OH,08-28-21,77194,,,,,
OK,08-28-21,0,,,,,
OR,08-28-21,63738,,,,,
PA,08-28-21,202563,,,,,
PR,08-28-21,47155,,,,,
RI,08-28-21,17203,,,,,
SC,08-28-21,74,,,,,
SD,08-28-21,0,,,,,
TN,08-28-21,83,,,,,
TX,08-28-21,1086,,,,,
UT,08-28-21,0,,,,,
VT,08-28-21,3291,,,,,
VI,08-28-21,47,,,,,
VA,08-28-21,13255,,,,,
WA,08-28-21,576,,,,,
WV,08-28-21,140,,,,,
WI,08-28-21,24503,,,,,
WY,08-28-21,5,,,,,
AL,09-04-21,0,,,,,
AK,09-04-21,8558,,,,,
AZ,09-04-21,11423,,,,,
AR,09-04-21,781,,,,,
CA,09-04-21,1277140,,,,,
CO,09-04-21,70923,,,,,
CT,09-04-21,48841,,,,,
DE,09-04-21,3387,,,,,
DC,09-04-21,199,,,,,
FL,09-04-21,0,,,,,
GA,09-04-21,0,,,,,
HI,09-04-21,3018,,,,,
ID,09-04-21,150,,,,,
IL,09-04-21,245219,,,,,
IN,09-04-21,46804,,,,,
IA,09-04-21,1408,,,,,
KS,09-04-21,9398,,,,,
KY,09-04-21,22570,,,,,
